repo_name,ref,path,symlink_target,docker_base_image
Raphux/passhport,refs/heads/master,Dockerfile-Debian9,,9
chbrandt/dachs,refs/heads/master,data/Dockerfile,,buster
chbrandt/docker-dachs,refs/heads/master,data/Dockerfile,,buster
pszemus/grpc,refs/heads/master,tools/dockerfile/test/python_stretch_3.8_x64/Dockerfile,,stretch
uxbox/uxbox,refs/heads/master,docker/testenv/Dockerfile-exporter,,buster
ddouglascarr/rooset,refs/heads/master,lf.Dockerfile,,buster
ebassi/flathub-docker,refs/heads/master,base/Dockerfile,,stretch
ejona86/grpc,refs/heads/master,tools/dockerfile/test/cxx_buster_openssl102_x64/Dockerfile,,buster
nicolasnoble/grpc,refs/heads/master,tools/dockerfile/test/cxx_buster_openssl102_x64/Dockerfile,,buster
rroart/stockstat,refs/heads/master,docker/tensorflow/Dockerfile,,stretch
gautam1858/tensorflow,refs/heads/master,tensorflow/tools/dockerfiles/tools.Dockerfile,,stretch
apark263/tensorflow,refs/heads/master,tensorflow/tools/dockerfiles/tools.Dockerfile,,stretch
asimshankar/tensorflow,refs/heads/master,tensorflow/tools/dockerfiles/tools.Dockerfile,,stretch
Bismarrck/tensorflow,refs/heads/master,tensorflow/tools/dockerfiles/tools.Dockerfile,,stretch
hfp/tensorflow-xsmm,refs/heads/master,tensorflow/tools/dockerfiles/tools.Dockerfile,,stretch
nexdatas/selector,refs/heads/develop,.ci/debian10_py3/Dockerfile,,buster
lpenz/realworldhaskell-exercises,refs/heads/master,Dockerfile,,stretch
nemequ/simde,refs/heads/master,test/docker/Dockerfile.arm64,,bullseye
GoogleContainerTools/kaniko,refs/heads/main,integration/dockerfiles/Dockerfile_test_extract_fs,,9.11
ANLAB-KAIST/rust-dpdk,refs/heads/main,Dockerfile,,buster
tango-controls/cppTango,refs/heads/tango-9-lts,.travis/llvm-latest/Dockerfile,,buster
DavidAntliff/poolmon,refs/heads/master,services/mosquitto/Dockerfile.x86_64,,stretch
uglyog/pact-stub-server,refs/heads/master,docker/Dockerfile,,bullseye
lorcanmcdonald/regexicon,refs/heads/master,containers/service.Dockerfile,,buster
lorcanmcdonald/RegexCandidates,refs/heads/master,containers/service.Dockerfile,,buster
nabeken/docker-volume-container-rsync,refs/heads/master,Dockerfile,,10
fishilico/shared,refs/heads/master,machines/Dockerfile-debian10-buster,,buster
johnsandiford/dockerfiles,refs/heads/master,fontpatcher/Dockerfile,,buster
reo7sp/tgbot-cpp,refs/heads/master,Dockerfile,,stretch
GoogleCloudPlatform/cos-gpu-installer,refs/heads/master,cos-gpu-installer-docker/Dockerfile,,9
liuchong/docker-rustup,refs/heads/master,dockerfiles/stable_musl/Dockerfile,,buster
jakefeasel/sqlfiddle3,refs/heads/master,hostMonitor/Dockerfile,,9.3
alanbrent/dockerfiles,refs/heads/master,lynx/Dockerfile,,stretch
pszemus/grpc,refs/heads/master,tools/dockerfile/test/python_stretch_3.7_x64/Dockerfile,,stretch
adaliszk/benchmark-php-cli,refs/heads/master,docker/env/7.0/Dockerfile-debian-skratch,,stretch
Knowmio/cucumberxvfb,refs/heads/master,Dockerfile,,stretch
hypriot/image-builder-raw,refs/heads/master,Dockerfile,,stretch
SP7-Ritmare/starterkit,refs/heads/master,scripts/docker/cron/Dockerfile,,stretch
cosurgi/trunk,refs/heads/master,scripts/ppa_ci/aptly/Dockerfile,,buster
yade/trunk,refs/heads/master,scripts/ppa_ci/aptly/Dockerfile,,buster
pszemus/grpc,refs/heads/master,tools/dockerfile/test/python_stretch_3.5_x64/Dockerfile,,stretch
shundhammer/snapper,refs/heads/master,Dockerfile.debian,,9
sfuhrm/capsula,refs/heads/master,src/main/resources/targets/debian_stretch/Dockerfile,,stretch
Jigsaw-Code/outline-client,refs/heads/master,tools/build/Dockerfile,,9
resin-io-library/base-images,refs/heads/master,balena-base-images/supervisor/amd64/debian/stretch/Dockerfile,,stretch
nghiant2710/base-images,refs/heads/master,balena-base-images/supervisor/amd64/debian/stretch/Dockerfile,,stretch
GoogleCloudPlatform/google-fluentd,refs/heads/master,build/x86_64_debian/Dockerfile,,9
getong/docker-erlang-otp,refs/heads/master,24/slim/Dockerfile,,bullseye
andreknieriem/photobooth,refs/heads/master,Dockerfile,,buster
artsy/docker-images,refs/heads/main,jenkins-master/Dockerfile,,10
jgaa/restc-cpp,refs/heads/master,ci/jenkins/Dockerfile.debian-stretch,,stretch
ejona86/grpc,refs/heads/master,tools/dockerfile/test/php7_debian9_x64/Dockerfile,,9
GoogleContainerTools/kaniko,refs/heads/main,integration/dockerfiles/Dockerfile_test_run_2,,9.11
resin-io-library/base-images,refs/heads/master,balena-base-images/supervisor/amd64/debian/bullseye/Dockerfile,,bullseye
nghiant2710/base-images,refs/heads/master,balena-base-images/supervisor/amd64/debian/bullseye/Dockerfile,,bullseye
anavarre/drucker,refs/heads/master,app/Dockerfile,,stretch
MediaKraken/MediaKraken_Deployment,refs/heads/master,docker/debian/ComposeMediaKrakenMooseFSMaster/Dockerfile,,stretch
Perl/docker-perl,refs/heads/master,"eol/5.020.003-slim,threaded-buster/Dockerfile",,buster
chriswayg/apache-php,refs/heads/master,Dockerfile,,buster
twhtanghk/docker.shell,refs/heads/master,kicad/Dockerfile,,bullseye
johnsandiford/dockerfiles,refs/heads/master,stress/Dockerfile,,buster
mmatoscom/Dockerfiles,refs/heads/master,jessfraz/stress/Dockerfile,,buster
pgentile/tests-docker,refs/heads/master,fpm-consul/test/Dockerfile,,stretch
poldracklab/pydeface,refs/heads/master,Dockerfile,,stretch
docker-library/buildpack-deps,refs/heads/master,debian/bullseye/curl/Dockerfile,,bullseye
infosiftr/buildpack-deps,refs/heads/master,debian/bullseye/curl/Dockerfile,,bullseye
jjethwa/rundeck,refs/heads/master,Dockerfile,,stretch
iaroki/dockerfiles,refs/heads/master,thunderbird/Dockerfile,,stretch
fplll/fplll,refs/heads/master,tools/Dockerfile,,buster
Clever/redshifter,refs/heads/master,Dockerfile,,stretch
konstruktoid/dockerfiles,refs/heads/master,nginx-extras/Dockerfile,,buster
rothgar/dockerfiles,refs/heads/master,nginx-extras/Dockerfile,,buster
carl-mastrangelo/grpc,refs/heads/master,tools/dockerfile/test/python_stretch_2.7_x64/Dockerfile,,stretch
sreecha/grpc,refs/heads/master,tools/dockerfile/test/python_stretch_2.7_x64/Dockerfile,,stretch
endlessm/chromium-browser,refs/heads/master,third_party/grpc/src/tools/dockerfile/test/python_stretch_2.7_x64/Dockerfile,,stretch
mehrdada/grpc,refs/heads/master,tools/dockerfile/test/python_stretch_2.7_x64/Dockerfile,,stretch
otiai10/gosseract,refs/heads/main,test/runtimes/debian_tess4.1.1.Dockerfile,,bullseye
lhelontra/tensorflow-on-arm,refs/heads/master,build_tensorflow/Dockerfile.bullseye,,bullseye
glondu/belenios,refs/heads/master,Dockerfile_base_environment,,10
cloudflare/quiche,refs/heads/master,fuzz/Dockerfile,,bullseye
tomologic/docker-maven,refs/heads/master,3-jfx-8/Dockerfile,,stretch
keopx/docker-apache-php,refs/heads/master,7.3/Dockerfile,,buster
uber/kraken,refs/heads/master,docker/testfs/Dockerfile,,10
rroart/stockstat,refs/heads/master,docker/tensorflow/predict/Dockerfile,,stretch
zhaoshuxue/document,refs/heads/master,docker/2018/Dockerfile,,9
rahiel/open_nsfw--,refs/heads/master,Dockerfile,,stretch
carl-mastrangelo/grpc,refs/heads/master,tools/dockerfile/test/python_stretch_3.7_x64/Dockerfile,,stretch
sreecha/grpc,refs/heads/master,tools/dockerfile/test/python_stretch_3.7_x64/Dockerfile,,stretch
endlessm/chromium-browser,refs/heads/master,third_party/grpc/src/tools/dockerfile/test/python_stretch_3.7_x64/Dockerfile,,stretch
mehrdada/grpc,refs/heads/master,tools/dockerfile/test/python_stretch_3.7_x64/Dockerfile,,stretch
agfsapi4j/agfsapi4j,refs/heads/master,integration-test-build/Dockerfile,,stretch
rothgar/dockerfiles,refs/heads/master,chromium/Dockerfile,,buster
keopx/docker-apache-php,refs/heads/master,7.0/Dockerfile,,buster
ericyan/docker-kamailio,refs/heads/master,Dockerfile,,stretch
Diadlo/qTox,refs/heads/master,docker/Dockerfile.debian,,stretch
saneax/dockerfiles,refs/heads/master,lynx/Dockerfile,,stretch
moosefs/moosefs-docker-cluster,refs/heads/master,moosefs-client/Dockerfile,,buster
DataDog/docker-dd-agent,refs/heads/master,Dockerfile,,buster
nicolasnoble/grpc,refs/heads/master,tools/dockerfile/distribtest/python_stretch_x64/Dockerfile,,stretch
donnadionne/grpc,refs/heads/master,tools/dockerfile/distribtest/python_stretch_x64/Dockerfile,,stretch
fyookball/electrum,refs/heads/master,android/Dockerfile,,stretch
sguthrie/predicting-depression,refs/heads/master,Dockerfiles/unusableDockerfiles/arv-mount-datalad,,stretch
muxi/grpc,refs/heads/master,tools/dockerfile/test/python_stretch_3.6_x64/Dockerfile,,stretch
jboeuf/grpc,refs/heads/master,tools/dockerfile/test/python_stretch_3.6_x64/Dockerfile,,stretch
firebase/grpc-SwiftPM,refs/heads/main,tools/dockerfile/test/python_stretch_3.6_x64/Dockerfile,,stretch
TJNII/DockerBases,refs/heads/master,debian_bullseye/Dockerfile,,bullseye
mtmiller/ocserv,refs/heads/master,tests/docker-ocserv/Dockerfile-debian-tcp,,stretch
dancerj/monthly-report,refs/heads/master,utils/docker/Dockerfile.stretch,,stretch
konstruktoid/dockerfiles,refs/heads/master,gimp/Dockerfile,,buster
rothgar/dockerfiles,refs/heads/master,gimp/Dockerfile,,buster
BernhardDenner/libelektra,refs/heads/master,scripts/docker/jenkinsnode/Dockerfile,,stretch
wernight/docker-plex-media-server,refs/heads/master,autoupdate/Dockerfile,,buster
yingjunwu/peloton,refs/heads/master,script/docker/debian-stretch/Dockerfile-jenkins,,stretch
PauloAmora/peloton,refs/heads/master,script/docker/debian-stretch/Dockerfile-jenkins,,stretch
vittvolt/peloton,refs/heads/foreign-key-final,script/docker/debian-stretch/Dockerfile-jenkins,,stretch
cmu-db/peloton,refs/heads/master,script/docker/debian-stretch/Dockerfile-jenkins,,stretch
apavlo/peloton,refs/heads/master,script/docker/debian-stretch/Dockerfile-jenkins,,stretch
malin1993ml/peloton,refs/heads/master,script/docker/debian-stretch/Dockerfile-jenkins,,stretch
alanbrent/dockerfiles,refs/heads/master,pms/Dockerfile,,stretch
nexdatas/configserver,refs/heads/develop,.ci/debian10_py2/Dockerfile,,buster
sobolevn/git-secret,refs/heads/master,.ci/docker-ci/debian-gnupg2/Dockerfile,,11.2
jfrazelle/dockerfiles,refs/heads/master,cathode/Dockerfile,,bullseye
ricardorsierra/dockerfiles,refs/heads/master,cathode/Dockerfile,,bullseye
jessfraz/dockerfiles,refs/heads/master,cathode/Dockerfile,,bullseye
michael-k/dockerfiles-jfrazelle,refs/heads/master,cathode/Dockerfile,,bullseye
koep/dockerfiles,refs/heads/master,cathode/Dockerfile,,bullseye
staslev/incubator-beam,refs/heads/master,runners/gcp/gcsproxy/Dockerfile,,stretch
staslev/beam,refs/heads/master,runners/gcp/gcsproxy/Dockerfile,,stretch
axbaretto/beam,refs/heads/master,runners/gcp/gcsproxy/Dockerfile,,stretch
shakamunyi/beam,refs/heads/master,runners/gcp/gcsproxy/Dockerfile,,stretch
wangyum/beam,refs/heads/master,runners/gcp/gcsproxy/Dockerfile,,stretch
tgroh/incubator-beam,refs/heads/master,runners/gcp/gcsproxy/Dockerfile,,stretch
tgroh/beam,refs/heads/master,runners/gcp/gcsproxy/Dockerfile,,stretch
jbonofre/beam,refs/heads/master,runners/gcp/gcsproxy/Dockerfile,,stretch
jbonofre/incubator-beam,refs/heads/master,runners/gcp/gcsproxy/Dockerfile,,stretch
jakirkham/dockerfiles,refs/heads/master,kgb-bot/Dockerfile,,stretch
ejona86/grpc,refs/heads/master,tools/dockerfile/interoptest/grpc_interop_ruby/Dockerfile,,buster
nicolasnoble/grpc,refs/heads/master,tools/dockerfile/interoptest/grpc_interop_ruby/Dockerfile,,buster
spiffxp/kubernetes,refs/heads/master,cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
bluebreezecf/kubernetes,refs/heads/master,cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
jennybuckley/kubernetes,refs/heads/master,cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
imcsk8/kubernetes,refs/heads/master,cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
ConnorDoyle/kubernetes,refs/heads/master,cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
vikaschoudhary16/kubernetes,refs/heads/master,cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
ymqytw/kubernetes,refs/heads/master,cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
khenidak/kubernetes,refs/heads/master,cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
errordeveloper/kubernetes,refs/heads/master,cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
ncdc/kubernetes,refs/heads/master,cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
msau42/kubernetes,refs/heads/master,cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
krzyzacy/kubernetes,refs/heads/master,cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
dashpole/kubernetes,refs/heads/master,cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
caseydavenport/kubernetes,refs/heads/master,cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
justinsb/kubernetes,refs/heads/master,cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
sputnik13/kubernetes,refs/heads/master,cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
odacremolbap/kubernetes,refs/heads/master,cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
ateleshev/kubernetes,refs/heads/master,cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
njuicsgz/kubernetes-1,refs/heads/master,cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
mattjmcnaughton/kubernetes,refs/heads/master,cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
lichuqiang/kubernetes,refs/heads/master,cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
leblancd/kubernetes,refs/heads/master,cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
maisem/kubernetes,refs/heads/master,cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
vladimirvivien/kubernetes,refs/heads/master,cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
ingvagabund/origin,refs/heads/master,vendor/k8s.io/kubernetes/cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
salewski/kubernetes,refs/heads/master,cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
pweil-/origin,refs/heads/master,vendor/k8s.io/kubernetes/cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
wikimedia/operations-debs-kubernetes,refs/heads/master,cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
YuPengZTE/kubernetes,refs/heads/master,cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
wenlxie/kubernetes,refs/heads/master,cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
enisoc/kubernetes,refs/heads/master,cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
intelsdi-x/kubernetes,refs/heads/master,cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
therc/kubernetes,refs/heads/master,cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
linyouchong/kubernetes,refs/heads/master,cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
cantbewong/kubernetes,refs/heads/master,cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
vmware/kubernetes,refs/heads/master,cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
bizhao/kubernetes,refs/heads/master,cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
Stackdriver/heapster,refs/heads/master,vendor/k8s.io/kubernetes/cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
marun/kubernetes,refs/heads/master,cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
php-coder/kubernetes,refs/heads/master,cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
screeley44/kubernetes,refs/heads/master,cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
cadmuxe/kubernetes,refs/heads/master,cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
cosmincojocar/kubernetes,refs/heads/master,cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
clairew/kubernetes,refs/heads/master,cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
resouer/kubernetes,refs/heads/master,cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
axbaretto/kubernetes,refs/heads/master,cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
juanvallejo/kubernetes,refs/heads/master,cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
anpingli/origin,refs/heads/master,vendor/k8s.io/kubernetes/cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
mengqiy/kubernetes,refs/heads/master,cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
tcharding/kubernetes,refs/heads/master,cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
DiamantiCom/kubernetes,refs/heads/master,cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
mbohlool/kubernetes,refs/heads/master,cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
zhouhaibing089/kubernetes,refs/heads/master,cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
bruceauyeung/kubernetes,refs/heads/master,cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
kow3ns/kubernetes,refs/heads/master,cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
quinton-hoole/kubernetes,refs/heads/master,cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
tpounds/kubernetes,refs/heads/master,cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
sjug/origin,refs/heads/master,vendor/k8s.io/kubernetes/cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
sferich888/origin,refs/heads/master,vendor/k8s.io/kubernetes/cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
enj/origin,refs/heads/master,vendor/k8s.io/kubernetes/cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
wangxing1517/kubernetes,refs/heads/master-community,cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
bsalamat/kubernetes,refs/heads/master,cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
qiujian16/kubernetes,refs/heads/master,cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
bowei/kubernetes,refs/heads/master,cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
pecameron/origin,refs/heads/master,vendor/k8s.io/kubernetes/cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
juju-solutions/kubernetes,refs/heads/master,cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
zhangxiaoyu-zidif/kubernetes,refs/heads/master,cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
madhanrm/kubernetes,refs/heads/master,cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
mml/kubernetes,refs/heads/master,cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
liyinan926/kubernetes,refs/heads/master,cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
Hui-Zhi/kubernetes,refs/heads/master,cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
jfchevrette/kubernetes,refs/heads/master,cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,stretch
