repo_name,ref,path,symlink_target
travmi/ceph-ansible,refs/heads/master,infrastructure-playbooks/purge-cluster.yml,
travmi/ceph-ansible,refs/heads/master,infrastructure-playbooks/purge-docker-cluster.yml,
PHPeste/conticket,refs/heads/master,ansible/playbook.yml,
UCSC-MedBook/MedBook,refs/heads/master,ansible/playbook.yml,
piffey/ansible,refs/heads/devel,test/utils/docker/httptester/httptester.yml,
lihkin213/ursula,refs/heads/master,playbooks/ci-allinone/tasks/pre-deploy.yml,
lihkin213/ursula,refs/heads/master,playbooks/vagrant/predeploy.yml,
lihkin213/ursula,refs/heads/master,playbooks/ci-full-ubuntu/tasks/pre-deploy.yml,
lihkin213/ursula,refs/heads/master,upgrade.yml,
lihkin213/ursula,refs/heads/master,playbooks/ci-ceph-swift-ubuntu/tasks/pre-deploy.yml,
lihkin213/ursula,refs/heads/master,playbooks/remove_controller_services/tasks/main.yml,
lihkin213/ursula,refs/heads/master,envs/example/swift-rhel/playbooks/predeploy.yml,
tsvenkat/k8sdeployer,refs/heads/master,playbooks/bootstrap.yml,
tsvenkat/k8sdeployer,refs/heads/master,playbooks/undeploy.yml,
ansible-city/gocd_agent,refs/heads/develop,tests/test.yml,
meantheory/bearded-octo-sidekick,refs/heads/master,markI/provision.yml,
brianshumate/ansible-cb-playbooks,refs/heads/master,_cb_dev_python_debian.yml,
mrhillsman/rpcops-onmetal-labconfigurator,refs/heads/master,playbooks/swift-disks-prepare.yml,
mrhillsman/rpcops-onmetal-labconfigurator,refs/heads/master,prepare_onmetal.yaml,
lizardsystem/flooding,refs/heads/master,ansible/provision.yml,
ThomasWichmann/snippets,refs/heads/master,ansible/ansible-kubernetes-environment.yml,
ThomasWichmann/snippets,refs/heads/master,ansible/ansible-debian-extra-packages.yml,
tima/ansible,refs/heads/devel,test/utils/docker/httptester/httptester.yml,
mancdaz/openstack-ansible,refs/heads/master,playbooks/utility-install.yml,
Cahersan/SexySignOn,refs/heads/master,provision/provision.yml,
peak6/Rocket.Chat.Audit,refs/heads/master,deploy/deploy.yaml,
elliot/update-openssl,refs/heads/master,playbook.yml,
sillsdev/web-cat,refs/heads/master-cat,deploy/playbook_debian.yml,
sillsdev/web-cat,refs/heads/master-cat,deploy/developer_dependencies.yml,
sillsdev/web-cat,refs/heads/master-cat,deploy/dev.yml,
sillsdev/web-cat,refs/heads/master-cat,deploy/dependencies.yml,
dumplingtech/devenv,refs/heads/master,ansible/bootstrap/ansible/src/all.yml,
istresearch/traptor,refs/heads/master,ansible/jq.yml,
WingkaiHo/ceph-ansible,refs/heads/master,infrastructure-playbooks/purge-cluster.yml,
WingkaiHo/ceph-ansible,refs/heads/master,infrastructure-playbooks/purge-docker-cluster.yml,
251744647/azure-quickstart-templates,refs/heads/master,ansible-advancedlinux/InitStorage_RAID.yml,
251744647/azure-quickstart-templates,refs/heads/master,couchbase-ansible/InitStorage_RAID.yml,
ehartsuyker/securedrop,refs/heads/develop,molecule/upgrade/side_effect.yml,
ehartsuyker/securedrop,refs/heads/develop,molecule/builder-xenial/playbook.yml,
rivierni/azure-quickstart-templates,refs/heads/master,ansible-advancedlinux/InitStorage_RAID.yml,
rivierni/azure-quickstart-templates,refs/heads/master,couchbase-ansible/InitStorage_RAID.yml,
emersonsoftware/ansiblefork,refs/heads/devel,test/utils/docker/httptester/httptester.yml,
kurron/ansible-aws,refs/heads/master,playbook.yml,
hlmstone/stone-china-azure-quickstart-templates,refs/heads/master,ansible-advancedlinux/InitStorage_RAID.yml,
hlmstone/stone-china-azure-quickstart-templates,refs/heads/master,couchbase-ansible/InitStorage_RAID.yml,
Mirantis/solar,refs/heads/master,bootstrap/playbooks/pxe.yaml,
sudohippie/configurations,refs/heads/master,linux/ansible/debian-devel-all.yml,
sudohippie/configurations,refs/heads/master,linux/ansible/debian-common.yml,
VaneCloud/openstack-ansible,refs/heads/master,playbooks/utility-install.yml,
beni55/azure-quickstart-templates,refs/heads/master,couchbase-ansible/InitStorage_RAID.yml,
beni55/azure-quickstart-templates,refs/heads/master,ansible-advancedlinux/InitStorage_RAID.yml,
r-daneel/ubuntu-desktop,refs/heads/master,playbooks/setup_basic_desktop.yaml,
r-daneel/ubuntu-desktop,refs/heads/master,playbooks/setup.yaml,
dbrandt/service_canary,refs/heads/master,vagrant-playbook.yml,
wupeiran/ursula,refs/heads/master,playbooks/vagrant/predeploy.yml,
wupeiran/ursula,refs/heads/master,playbooks/ci-full-ubuntu/tasks/pre-deploy.yml,
wupeiran/ursula,refs/heads/master,envs/example/swift-rhel/playbooks/predeploy.yml,
wupeiran/ursula,refs/heads/master,playbooks/remove_controller_services/tasks/main.yml,
wupeiran/ursula,refs/heads/master,playbooks/ci-ceph-swift-ubuntu/tasks/pre-deploy.yml,
wupeiran/ursula,refs/heads/master,upgrade.yml,
wupeiran/ursula,refs/heads/master,playbooks/ci-allinone/tasks/pre-deploy.yml,
liupeirong/azure-quickstart-templates,refs/heads/master,ansible-advancedlinux/InitStorage_RAID.yml,
telmosampaio/azure-quickstart-templates,refs/heads/master,ansible-advancedlinux/InitStorage_RAID.yml,
telmosampaio/azure-quickstart-templates,refs/heads/master,couchbase-ansible/InitStorage_RAID.yml,
cyanna/configuration,refs/heads/master,playbooks/edx-east/create_dbs.yml,
cyanna/configuration,refs/heads/master,playbooks/edx-east/gerrit_deploy.yml,
AlekseiPolkovnikov/azure-quickstart-templates,refs/heads/master,couchbase-ansible/InitStorage_RAID.yml,
AlekseiPolkovnikov/azure-quickstart-templates,refs/heads/master,ansible-advancedlinux/InitStorage_RAID.yml,
rodis/dhc-kolla-bootstrap,refs/heads/master,main.yaml,
lcanal/ansible-uar-book,refs/heads/master,playbooks/web-ssl.yml,
lcanal/ansible-uar-book,refs/heads/master,playbooks/web-nossl.yml,
shane-c/openstack-ansible,refs/heads/master,playbooks/utility-install.yml,
nonemaw/nwkauto,refs/heads/master,3-ansible/linux/sampleplaybook.yml,
enterprisemediawiki/Meza1,refs/heads/master,src/playbooks/elasticsearch-upgrade.yml,
iamshital/azure-quickstart-templates,refs/heads/master,ansible-advancedlinux/InitStorage_RAID.yml,
iamshital/azure-quickstart-templates,refs/heads/master,couchbase-ansible/InitStorage_RAID.yml,
bitboxer/dotfiles,refs/heads/main,ansible/playbook.yml,
sedouard/azure-quickstart-templates,refs/heads/master,ansible-advancedlinux/InitStorage_RAID.yml,
sedouard/azure-quickstart-templates,refs/heads/master,couchbase-ansible/InitStorage_RAID.yml,
nwspeete-ibm/openwhisk,refs/heads/master,ansible/provision_env_dist.yml,
stevelle/rax-vpn,refs/heads/master,playbooks/secure.yml,
yencarnacion/vagrant-ansible-cassandra-cluster,refs/heads/master,cassandra.yml,
LyndonMarques/devdollibar,refs/heads/master,dev/ansible/deployplaybook/deploydev.yml,
twaldrop/ursula,refs/heads/master,playbooks/ci-full-ubuntu/tasks/pre-deploy.yml,
twaldrop/ursula,refs/heads/master,upgrade.yml,
twaldrop/ursula,refs/heads/master,playbooks/ci-allinone/tasks/pre-deploy.yml,
twaldrop/ursula,refs/heads/master,playbooks/vagrant/predeploy.yml,
twaldrop/ursula,refs/heads/master,playbooks/remove_controller_services/tasks/main.yml,
twaldrop/ursula,refs/heads/master,playbooks/ci-ceph-swift-ubuntu/tasks/pre-deploy.yml,
twaldrop/ursula,refs/heads/master,envs/example/swift-rhel/playbooks/predeploy.yml,
posativ/isso,refs/heads/master,ansible/site.yml,
EtienneDeneuve/Azure,refs/heads/master,Ansible/Azure/002-ansible_playbook_azure_create_vm.yml,
sansible/logstash,refs/heads/develop,molecule/logstash5.x/playbook.yml,
sansible/logstash,refs/heads/develop,molecule/logstash2.x/playbook.yml,
sansible/logstash,refs/heads/develop,molecule/default/playbook.yml,
samdoran/ansible,refs/heads/devel,test/utils/docker/httptester/httptester.yml,
xiaoyingLJ/azure-quickstart-templates,refs/heads/master,ansible-advancedlinux/InitStorage_RAID.yml,
xiaoyingLJ/azure-quickstart-templates,refs/heads/master,101-Telegraf-InfluxDB-Grafana/scripts/Configfiles/ansible/docker_install.yml,
jfcoz/ceph-ansible,refs/heads/master,purge-cluster.yml,
drybjed/debops-playbooks,refs/heads/master,playbooks/tools/dist-upgrade.yml,
nicolastorre/velobleu-smart,refs/heads/master,provisioning/playbook.yml,
SivagnanamCiena/nwkauto,refs/heads/master,3-ansible/linux/sampleplaybook.yml,
dreamhost/dhc-kolla-bootstrap,refs/heads/master,main.yaml,
moonglum/dotfiles,refs/heads/master,ansible/playbook.yml,
mechanica/boilerplate,refs/heads/master,provisioning/playbook.yaml,
modelbrouwers/ansible,refs/heads/master,databases.yml,
hks-epod/configuration,refs/heads/epodx,playbooks/mongo_upgrade_hidden_secondaries.yml,
hks-epod/configuration,refs/heads/epodx,playbooks/mongo_rolling_upgrade.yml,
hks-epod/configuration,refs/heads/epodx,playbooks/analytics_sandbox.yml,
UCSC-MedBook/MedBook_,refs/heads/master,dev-ops/playbook.yml,
jp-bpl/configuration,refs/heads/master,playbooks/edx-east/create_dbs.yml,
jp-bpl/configuration,refs/heads/master,playbooks/edx-east/gerrit_deploy.yml,
ishtein/azure-public,refs/heads/master,ansible-advancedlinux/InitStorage_RAID.yml,
ishtein/azure-public,refs/heads/master,couchbase-ansible/InitStorage_RAID.yml,
alexandrucoman/bcbio-nextgen-vm,refs/heads/develop,ansible/roles/lustre_client/tasks/mount.yml,
alexandrucoman/bcbio-nextgen-vm,refs/heads/develop,ansible/roles/docker/tasks/main.yml,
alexandrucoman/bcbio-nextgen-vm,refs/heads/develop,ansible/roles/bcbio_bootstrap/tasks/main.yml,
iterateco/ansible,refs/heads/master,playbooks/bionic.yml,
iterateco/ansible,refs/heads/master,playbooks/xenial.yml,
SteveHNH/ansible,refs/heads/devel,test/utils/docker/httptester/httptester.yml,
pateixei/azure-quickstart-templates,refs/heads/master,ansible-advancedlinux/InitStorage_RAID.yml,
danieljoos/monasca-installer,refs/heads/master,monasca_installer/monasca_deps.yml,
paulcastro/openwhisk,refs/heads/master,ansible/provision_env_dist.yml,
moonlitesolutions/SolrVagrant,refs/heads/master,ansible/plays/playbook.yml,
rnithish/MyOpenGit,refs/heads/master,ansible-advancedlinux/InitStorage_RAID.yml,
rnithish/MyOpenGit,refs/heads/master,couchbase-ansible/InitStorage_RAID.yml,
ColeKettler/site,refs/heads/master,deploy/provision.yml,
ConSol/sakuli-examples,refs/heads/master,omd-labs-checkmk-sakuli/ansible_dropin/playbook.yml,
bjolivot/ansible,refs/heads/devel,test/utils/docker/httptester/httptester.yml,
simongdavies/azure-quickstart-templates,refs/heads/master,ansible-advancedlinux/InitStorage_RAID.yml,
simongdavies/azure-quickstart-templates,refs/heads/master,101-Telegraf-InfluxDB-Grafana/scripts/Configfiles/ansible/docker_install.yml,
fagia/devmachine,refs/heads/master,ansible/playbook.yml,
guits/ceph-ansible,refs/heads/master,infrastructure-playbooks/purge-docker-cluster.yml,
guits/ceph-ansible,refs/heads/master,infrastructure-playbooks/purge-cluster.yml,
Logan2211/openstack-ansible,refs/heads/master,playbooks/utility-install.yml,
jiop/ansible_recipes,refs/heads/master,do_upgrade.yml,
jiop/ansible_recipes,refs/heads/master,do_create_and_configure.yml,
michaelsteiner19/open-edx-configuration,refs/heads/master,playbooks/edx-east/mongo_upgrade_hidden_secondaries.yml,
michaelsteiner19/open-edx-configuration,refs/heads/master,playbooks/edx-east/mongo_rolling_upgrade.yml,
guillermo-carrasco/bcbio-nextgen-vm,refs/heads/master,ansible/roles/lustre_client/tasks/mount.yml,
guillermo-carrasco/bcbio-nextgen-vm,refs/heads/master,ansible/roles/bcbio_bootstrap/tasks/main.yml,
guillermo-carrasco/bcbio-nextgen-vm,refs/heads/master,ansible/roles/docker/tasks/main.yml,
iwooden/azure-quickstart-templates,refs/heads/master,ansible-advancedlinux/InitStorage_RAID.yml,
bmanojlovic/ansible,refs/heads/devel,test/utils/docker/httptester/httptester.yml,
mensler/ansible,refs/heads/devel,test/utils/docker/httptester/httptester.yml,
faical-yannick-congo/corr-deploy,refs/heads/master,native/builds/install.yaml,
camradal/ansible,refs/heads/devel,test/utils/docker/httptester/httptester.yml,
pevma/MassDeploySuricata,refs/heads/master,suricata-deploy.yaml,
gsusrafael/odoo-ansible-installer,refs/heads/master,includes/postgres.yml,
pcrews/ansible-dev,refs/heads/master,devstack.yml,
pcrews/ansible-dev,refs/heads/master,subunit2sql.yml,
princesuke/isso,refs/heads/master,ansible/site.yml,
kelsos/vagrant-ansible-apacheasp,refs/heads/master,playbook.yml,
nephelaiio/ansible-role-i3,refs/heads/master,molecule/default/converge.yml,
dopefish/raspberrypi_initial_setup,refs/heads/master,system_initial_setup.yml,
ga4gh/dockstore-support,refs/heads/develop,tooltester/src/main/resources/cwltoolPlaybook.yml,
ga4gh/dockstore-support,refs/heads/develop,tooltester/src/main/resources/toilPlaybook.yml,
open-switch/infra_openstack-ansible,refs/heads/master,playbooks/utility-install.yml,
andreaso/ansible,refs/heads/devel,test/utils/docker/httptester/httptester.yml,
bcdev-/azure-quickstart-templates,refs/heads/master,ansible-advancedlinux/InitStorage_RAID.yml,
bcdev-/azure-quickstart-templates,refs/heads/master,couchbase-ansible/InitStorage_RAID.yml,
varnish/zipnish,refs/heads/master,provisioning/build/ubuntu-vivid64.yml,
grandhiramesh/azure-quickstart-templates,refs/heads/master,ansible-advancedlinux/InitStorage_RAID.yml,
grandhiramesh/azure-quickstart-templates,refs/heads/master,couchbase-ansible/InitStorage_RAID.yml,
olgamelnichuk/ansible-vcloud,refs/heads/master,rcloud/setup_rcloud_dependencies.yml,
olgamelnichuk/ansible-vcloud,refs/heads/master,rcloud/setup_rcloud_users.yml,
olgamelnichuk/ansible-vcloud,refs/heads/master,rcloud/setup_openlava_cluster.yml,
olgamelnichuk/ansible-vcloud,refs/heads/master,rcloud/setup_rcloud_java.yml,
opentrv/iotlaunchpad,refs/heads/master,deployment/playbooks/sites.yml,
JohnnyXiang/edx_configuration,refs/heads/master,playbooks/edx-east/create_dbs.yml,
JohnnyXiang/edx_configuration,refs/heads/master,playbooks/edx-east/gerrit_deploy.yml,
blotzu/streisand,refs/heads/master,playbooks/provider-detect.yml,
os-cloud/openstack-ansible-repo_server,refs/heads/master,tests/test-prepare-host.yml,
ansiblebit/oracle-java,refs/heads/master,tests/test.yml,
alibaloch/azure-quickstart-templates,refs/heads/master,ansible-advancedlinux/InitStorage_RAID.yml,
alibaloch/azure-quickstart-templates,refs/heads/master,couchbase-ansible/InitStorage_RAID.yml,
aguestuser/whereat-location-server,refs/heads/master,playbook.yml,
jwaibel/ursula,refs/heads/master,playbooks/vagrant/predeploy.yml,
jwaibel/ursula,refs/heads/master,playbooks/ci-allinone/tasks/pre-deploy.yml,
jwaibel/ursula,refs/heads/master,upgrade.yml,
jwaibel/ursula,refs/heads/master,playbooks/ci-full/tasks/pre-deploy.yml,
unixunion/vertx-dockermod,refs/heads/master,ansible/dockermod.yml,
locationlabs/ansible-role_docker,refs/heads/master,tests/ansible_vagrant_provisioning.yml,
bobobox/ansible,refs/heads/devel,test/utils/docker/httptester/httptester.yml,
buluma/ansible-role-haproxy,refs/heads/master,molecule/default/converge.yml,
kurron/aws-auto-scaling-group-experiment,refs/heads/master,packer/ansible/playbook.yml,
narusemotoki/vagrant_ansible_template,refs/heads/master,vagrant/provision.yml,
jtaleric/ceph-ansible,refs/heads/master,infrastructure-playbooks/purge-docker-cluster.yml,
jtaleric/ceph-ansible,refs/heads/master,infrastructure-playbooks/purge-cluster.yml,
Azure/azure-quickstart-templates,refs/heads/master,application-workloads/grafana/Telegraf-InfluxDB-Grafana/scripts/Configfiles/ansible/docker_install.yml,
DoSomething/tower,refs/heads/master,production.yml,
kurron/aws-auto-scaling-group-experiment,refs/heads/master,ansible/playbook.yml,
jackyjngwn/azure-quickstart-templates,refs/heads/master,ansible-advancedlinux/InitStorage_RAID.yml,
jackyjngwn/azure-quickstart-templates,refs/heads/master,couchbase-ansible/InitStorage_RAID.yml,
ptemplier/ansible,refs/heads/devel,test/utils/docker/httptester/httptester.yml,
jmehnle/ansible,refs/heads/devel,test/utils/docker/httptester/httptester.yml,
zhoujiagen/giant-data-analysis,refs/heads/master,data-management-infrastructure/infrastructure-ansible/playbooks/web-tls.yml,
zhoujiagen/giant-data-analysis,refs/heads/master,data-management-infrastructure/infrastructure-ansible/playbooks/web-notls.yml,
smaffiol/ansible-playbooks,refs/heads/master,matlab.yml,
smaffiol/ansible-playbooks,refs/heads/master,matlab-aufs.yml,
smaffiol/ansible-playbooks,refs/heads/master,matlab-mcr.yml,
smaffiol/ansible-playbooks,refs/heads/master,systbot.yml,
smaffiol/ansible-playbooks,refs/heads/master,rstudio.yml,
smaffiol/ansible-playbooks,refs/heads/master,rdock.yml,
jonathonwalz/ansible,refs/heads/devel,test/utils/docker/httptester/httptester.yml,
mrda/openstack-ansible-ironic,refs/heads/master,tests/test-prepare-host.yml,
kili/playbooks,refs/heads/master,services/base_environment/environment.yaml,
kili/playbooks,refs/heads/master,services/networking/bridge_utils.yaml,
kili/playbooks,refs/heads/master,services/ceilometer/nova-compute.yaml,
kili/playbooks,refs/heads/master,services/nginx/main.yaml,
kili/playbooks,refs/heads/master,services/networking/main.yaml,
kili/playbooks,refs/heads/master,services/base_environment/apticron.yaml,
kili/playbooks,refs/heads/master,services/base_environment/apt.yaml,
kili/playbooks,refs/heads/master,services/common/mysql.yaml,
kili/playbooks,refs/heads/master,services/common/all.yaml,
kili/playbooks,refs/heads/master,services/neutron/neutron-network.yaml,
kili/playbooks,refs/heads/master,services/cinder/cinder-api.yaml,
kili/playbooks,refs/heads/master,services/horizon_environment/dashboard.yaml,
kili/playbooks,refs/heads/master,services/heat/heat.yaml,
kili/playbooks,refs/heads/master,chroot.yaml,
kili/playbooks,refs/heads/master,services/base_environment/lvm2_mdadm.yaml,
kili/playbooks,refs/heads/master,services/graphite/main.yaml,
kili/playbooks,refs/heads/master,services/common/mongodb.yaml,
kili/playbooks,refs/heads/master,services/neutron/neutron-api.yaml,
kili/playbooks,refs/heads/master,services/nova/nova-controller.yaml,
kili/playbooks,refs/heads/master,services/nova/nova-compute.yaml,
kili/playbooks,refs/heads/master,services/ceilometer/ceilometer-collector.yaml,
kili/playbooks,refs/heads/master,services/glance/glance.yaml,
kili/playbooks,refs/heads/master,services/common/rabbitmq.yaml,
kili/playbooks,refs/heads/master,services/repository_cache/main.yaml,
kili/playbooks,refs/heads/master,services/neutron/neutron-ml2.yaml,
kili/playbooks,refs/heads/master,services/frontend/frontend.yaml,
kili/playbooks,refs/heads/master,services/admin-host/main.yaml,
kili/playbooks,refs/heads/master,services/cinder/cinder-scheduler.yaml,
kili/playbooks,refs/heads/master,services/dashboard/dashboard.yaml,
kili/playbooks,refs/heads/master,services/swift/swift-storage-1.yaml,
kili/playbooks,refs/heads/master,services/cinder/cinder-volume.yaml,
kili/playbooks,refs/heads/master,services/ceilometer/ceilometer-api.yaml,
kili/playbooks,refs/heads/master,services/keystone/keystone.yaml,
kili/playbooks,refs/heads/master,services/swift/swift-proxy-1.yaml,
kili/playbooks,refs/heads/master,services/base_environment/postfix.yaml,
kili/playbooks,refs/heads/master,services/collectd/main.yaml,
kili/playbooks,refs/heads/master,services/base_environment/rsync.yaml,
hglkrijger/azure-quickstart-templates,refs/heads/master,ansible-advancedlinux/InitStorage_RAID.yml,
hglkrijger/azure-quickstart-templates,refs/heads/master,couchbase-ansible/InitStorage_RAID.yml,
iouri-s/azure-quickstart-templates,refs/heads/master,ansible-advancedlinux/InitStorage_RAID.yml,
debops/debops-playbooks,refs/heads/master,playbooks/tools/dist-upgrade.yml,
lzbj/openwhisk,refs/heads/master,ansible/provision_env_dist.yml,
drybjed/debops,refs/heads/master,ansible/playbooks/tools/upgrade-reboot.yml,
drybjed/debops,refs/heads/master,ansible/playbooks/tools/dist-upgrade.yml,
kurron/aws-private-docker-registry,refs/heads/master,ansible/playbook.yml,
jmspring/azure-quickstart-templates,refs/heads/master,ansible-advancedlinux/InitStorage_RAID.yml,
jmspring/azure-quickstart-templates,refs/heads/master,101-Telegraf-InfluxDB-Grafana/scripts/Configfiles/ansible/docker_install.yml,
prccaraujo/openwhisk,refs/heads/master,ansible/provision_env_dist.yml,
elliot/ansible-powerpi,refs/heads/master,deploy.yml,
jarnoln/cvdb,refs/heads/master,ansible/provision-deb.yaml,
hashbang/admin-tools,refs/heads/master,shell.yml,
narusemotoki/octivity,refs/heads/master,vagrant/provision.yml,
sigmavirus24/openstack-ansible,refs/heads/master,playbooks/utility-install.yml,
mcsage/ceph-ansible,refs/heads/master,purge-cluster.yml,
kdyoung18872/azure-quickstart-templates,refs/heads/master,couchbase-ansible/InitStorage_RAID.yml,
kdyoung18872/azure-quickstart-templates,refs/heads/master,ansible-advancedlinux/InitStorage_RAID.yml,
mitodl/configuration,refs/heads/master,playbooks/mongo_rolling_upgrade.yml,
mitodl/configuration,refs/heads/master,playbooks/mongo_upgrade_hidden_secondaries.yml,
christopher-demarco/ansible-class,refs/heads/master,05_fortune_ssh/solution/playbook_fortune.yml,
christopher-demarco/ansible-class,refs/heads/master,02_fortune/solution/playbook_fortune.yml,
christopher-demarco/ansible-class,refs/heads/master,05_fortune_ssh/solution/2_playbook_fortune.yml,
christopher-demarco/ansible-class,refs/heads/master,08_password_fortune/solution/playbook_fortune.yml,
christopher-demarco/ansible-class,refs/heads/master,01_hello/playbook_simple.yml,
kurron/ansible-pull-server-tweaks,refs/heads/master,playbook.yml,
Kitware/minerva,refs/heads/master,ansible/site.yml,
jorgeomarmh/configuration,refs/heads/master,playbooks/check_package_upgrades.yml,
jorgeomarmh/configuration,refs/heads/master,playbooks/edx-east/mongo_upgrade_hidden_secondaries.yml,
jorgeomarmh/configuration,refs/heads/master,playbooks/edx-east/mongo_rolling_upgrade.yml,
pellepelster/graphite-grafana-vagrant-box,refs/heads/master,graphite-grafana.yml,
ekansa/open-context-py,refs/heads/master,sysadmin/java.yml,
ekansa/open-context-py,refs/heads/master,sysadmin/build.yml,
jimlane/azure-quickstart-templates,refs/heads/master,ansible-advancedlinux/InitStorage_RAID.yml,
jimlane/azure-quickstart-templates,refs/heads/master,couchbase-ansible/InitStorage_RAID.yml,
andreagrandi/ubuntu-tor-relay-ansible,refs/heads/master,playbooks/tor-relay.yml,
andreagrandi/ubuntu-tor-relay-ansible,refs/heads/master,playbooks/fail2ban.yml,
kurron/ansible-pull-docker,refs/heads/master,playbook.yml,
ckonkel/ansible-rundeck,refs/heads/develop,tests/postgresql_redhat_test.yml,
ckonkel/ansible-rundeck,refs/heads/develop,tests/default_test.yml,
ckonkel/ansible-rundeck,refs/heads/develop,tests/postgresql_debian_test.yml,
pedrorib/istx,refs/heads/master,playbooks/edx-east/gerrit_deploy.yml,
gantsign/ansible-role-maven-notifier,refs/heads/master,molecule/default/converge.yml,
gantsign/ansible-role-maven-notifier,refs/heads/master,molecule/debian-max/converge.yml,
gantsign/ansible-role-maven-notifier,refs/heads/master,molecule/ubuntu-min/converge.yml,
sacharya/os-ansible-deployment,refs/heads/master,playbooks/utility-install.yml,
tfitzmac/azure-quickstart-templates,refs/heads/master,application-workloads/grafana/Telegraf-InfluxDB-Grafana/scripts/Configfiles/ansible/docker_install.yml,
forensiclogic/azure-quickstart-templates,refs/heads/master,couchbase-ansible/InitStorage_RAID.yml,
forensiclogic/azure-quickstart-templates,refs/heads/master,ansible-advancedlinux/InitStorage_RAID.yml,
ekozlowski/vagrant-ansible-ubuntu,refs/heads/master,{{cookiecutter.repo_name}}/playbook.yml,
nam20485/website,refs/heads/master,deploy/ansible/deploy-website.yml,
marratj/ansible,refs/heads/devel,test/utils/docker/httptester/httptester.yml,
kennethgillen/ansible,refs/heads/devel,test/utils/docker/httptester/httptester.yml,
jnerin/ansible,refs/heads/devel,test/utils/docker/httptester/httptester.yml,
rudehn/chaos,refs/heads/master,ansible/apt.yml,
Kitware/girder,refs/heads/master,devops/ansible-role-girder/molecule/ansible-module/prepare.yml,
Kitware/girder,refs/heads/master,devops/ansible-role-girder/molecule/default/prepare.yml,
spedepekka/skilldemon-ansible,refs/heads/master,site.yml,
infOpen/ansible-role-postgresql,refs/heads/develop,molecule/default/playbook.yml,
mmccombe/sp17-i524,refs/heads/master,project/S17-IR-P014/ansible/deploy.yml,
govcharenko/ansible-pull-al-env,refs/heads/master,playbook.yml,
stevenharradine/SARAH-reader,refs/heads/master,playbook.yml,
girder/ansible-role-girder,refs/heads/master,molecule/ansible-module/prepare.yml,
girder/ansible-role-girder,refs/heads/master,molecule/default/prepare.yml,
proevo/pythondotorg,refs/heads/master,provisioning/pythondotorg.yml,
akumuli/Akumuli,refs/heads/master,scripts/deploy2aws.yml,
zabrahair/devops-scripts,refs/heads/master,ansible/getstart/git_markdown_setup.yml,
zabrahair/devops-scripts,refs/heads/master,ansible/getstart/apache-tomcat-mysql-setup-ubuntu.yml,
zabrahair/devops-scripts,refs/heads/master,ansible/getstart/gitosis-reset.yml,
rarsan/azure-quickstart-templates,refs/heads/master,ansible-advancedlinux/InitStorage_RAID.yml,
stackforge/os-ansible-deployment,refs/heads/master,playbooks/infra-journal-remote.yml,
tomya/mytemplates,refs/heads/master,ansible-advancedlinux/InitStorage_RAID.yml,
tomya/mytemplates,refs/heads/master,couchbase-ansible/InitStorage_RAID.yml,
lwolf/assignment01,refs/heads/master,deploy/playbook.yml,
ShawInnes/azure-quickstart-templates,refs/heads/master,couchbase-ansible/InitStorage_RAID.yml,
ShawInnes/azure-quickstart-templates,refs/heads/master,ansible-advancedlinux/InitStorage_RAID.yml,
DavidCain/mitoc-ansible,refs/heads/master,webservers.yml,
DavidCain/mitoc-ansible,refs/heads/master,vagrant.yml,
DavidCain/mitoc-ansible,refs/heads/master,security.yml,
DavidCain/mitoc-ansible,refs/heads/master,molecule/default/playbook.yml,
DavidCain/mitoc-ansible,refs/heads/master,development.yml,
DavidCain/mitoc-ansible,refs/heads/master,production.yml,
DavidCain/mitoc-ansible,refs/heads/master,dbservers.yml,
shzhai/azure-quickstart-templates,refs/heads/master,couchbase-ansible/InitStorage_RAID.yml,
shzhai/azure-quickstart-templates,refs/heads/master,ansible-advancedlinux/InitStorage_RAID.yml,
michael-dev2rights/ansible,refs/heads/ansible-d2r,test/utils/docker/httptester/httptester.yml,
RobWC/ansible-openstack-install,refs/heads/master,playbooks/mariadb-service.yml,
RobWC/ansible-openstack-install,refs/heads/master,playbooks/ntp-service.yml,
RobWC/ansible-openstack-install,refs/heads/master,playbooks/nova-networking-service.yml,
RobWC/ansible-openstack-install,refs/heads/master,playbooks/compute-service.yml,
RobWC/ansible-openstack-install,refs/heads/master,playbooks/rabbitmq-service.yml,
RobWC/ansible-openstack-install,refs/heads/master,playbooks/compute-node.yml,
RobWC/ansible-openstack-install,refs/heads/master,playbooks/identity-service.yml,
RobWC/ansible-openstack-install,refs/heads/master,playbooks/openstack-repo.yml,
RobWC/ansible-openstack-install,refs/heads/master,playbooks/dashboard-service.yml,
RobWC/ansible-openstack-install,refs/heads/master,playbooks/image-service.yml,
sivakom/ursula,refs/heads/master,playbooks/ci-full/tasks/pre-deploy.yml,
sivakom/ursula,refs/heads/master,playbooks/vagrant/predeploy.yml,
sivakom/ursula,refs/heads/master,playbooks/ci-allinone/tasks/pre-deploy.yml,
0dataloss/Rackspace-Playbooks,refs/heads/WIP,DEBIAN_LAMP_LB_MEMCACHE/SW_config.yaml,
0dataloss/Rackspace-Playbooks,refs/heads/WIP,DEBIAN_DEPLOYER_LAMP_LB_MEMCACHE/SW_general.yaml,
0dataloss/Rackspace-Playbooks,refs/heads/WIP,DEBIAN_DEPLOYER_LAMP_LB_MEMCACHE/SW_config.yaml,
