repo_name,ref,path,symlink_target,docker_base_image,repo_owner,repo
leprechau/freeradius-server,refs/heads/v3.0.x,scripts/jenkins/debian9/Dockerfile,,debian:stretch,leprechau,freeradius-server
kazuhira-r/dockerfiles,refs/heads/master,openjdk/ubuntu/Dockerfile,,ubuntu:20.04,kazuhira-r,dockerfiles
cleppo/example.com-web-demo,refs/heads/master,roles/example.com-web/tests/Dockerfile.ubuntu-14.04,,ubuntu:14.04,cleppo,example.com-web-demo
sdhoward/docker-library,refs/heads/master,x86_64/mono/Dockerfile,,debian:stretch,sdhoward,docker-library
nebtex/menshend,refs/heads/master,examples/Dockerfile,,ubuntu:16.04,nebtex,menshend
unixpickle/muniverse,refs/heads/master,container/Dockerfile,,ubuntu:16.04,unixpickle,muniverse
fgrehm/docker-san-lite-solver,refs/heads/master,Dockerfile,,ubuntu:16.04,fgrehm,docker-san-lite-solver
samdsmx/omegaup,refs/heads/master,stuff/docker/Dockerfile.gitserver,,ubuntu:focal,samdsmx,omegaup
rqlite/rqlite-docker,refs/heads/master,6.1.0/Dockerfile,,ubuntu:xenial,rqlite,rqlite-docker
ianmiell/OLD-shutitdist,refs/heads/master,linuxbrew/Dockerfile,,ubuntu:14.04,ianmiell,OLD-shutitdist
ewolff/user-registration-V2,refs/heads/master,graphite/graphite-web/Dockerfile,,ubuntu:16.04,ewolff,user-registration-V2
fabianofranz/origin,refs/heads/master,Godeps/_workspace/src/k8s.io/kubernetes/examples/celery-rabbitmq/flower/Dockerfile,,ubuntu:trusty,fabianofranz,origin
endlessm/chromium-browser,refs/heads/master,third_party/grpc/src/tools/dockerfile/distribtest/python_dev_ubuntu1404_x64/Dockerfile,,ubuntu:14.04,endlessm,chromium-browser
pelmenn/bridge,refs/heads/master,docker/Dockerfile,,ubuntu:16.04,pelmenn,bridge
neurodata/ndio,refs/heads/master,Dockerfile,,ubuntu:14.04,neurodata,ndio
cheako/gnunetircd,refs/heads/master,Dockerfile,,debian:stretch,cheako,gnunetircd
google-research/agent-based-epidemic-sim,refs/heads/develop,Dockerfile,,ubuntu:20.04,google-research,agent-based-epidemic-sim
iyannik0215/docker-hexo,refs/heads/master,3.2/ubuntu/Dockerfile,,ubuntu:14.04,iyannik0215,docker-hexo
turn/edc,refs/heads/master,docker/consul/Dockerfile,,ubuntu:16.04,turn,edc
Magnitus-/DockerFiles,refs/heads/master,chrony/Dockerfile,,debian:stretch,Magnitus-,DockerFiles
jmehnle/ansible,refs/heads/devel,test/utils/docker/ubuntu1604py3/Dockerfile,,ubuntu:16.04,jmehnle,ansible
getong/docker-erlang-otp,refs/heads/master,23/slim/Dockerfile,,debian:buster,getong,docker-erlang-otp
spartakode/my-docker-repos,refs/heads/master,python/staticcms/Dockerfile,,ubuntu:14.04.2,spartakode,my-docker-repos
tinnvec/stonebot,refs/heads/master,Dockerfile,,ubuntu:16.04,tinnvec,stonebot
Cockatrice/Cockatrice,refs/heads/master,.ci/Debian10/Dockerfile,,debian:10,Cockatrice,Cockatrice
amanand/vmx-docker-lwaftr,refs/heads/master,Dockerfile.build,,ubuntu:14.04,amanand,vmx-docker-lwaftr
msleal/asciivmssdashboard,refs/heads/master,asciivmssdashboard/Dockerfile,,ubuntu:14.04,msleal,asciivmssdashboard
utzig/mcuboot,refs/heads/master,ci/fih_test_docker/docker-build/Dockerfile,,ubuntu:focal,utzig,mcuboot
jivagoalves/my-ubuntu-laptop,refs/heads/master,roles/softasap.sa-communication-tools/tests/Dockerfile.ubuntu-14.04,,ubuntu:14.04,jivagoalves,my-ubuntu-laptop
nizq/docker-pfq-build-coreos,refs/heads/master,Dockerfile,,ubuntu:14.04,nizq,docker-pfq-build-coreos
s1061123/koko,refs/heads/master,vendor/github.com/docker/docker/builder/dockerfile/parser/testfiles/escapes/Dockerfile,,ubuntu:14.04,s1061123,koko
ctestama/phpstack,refs/heads/master,images/nginx/Dockerfile,,ubuntu:focal,ctestama,phpstack
zoomulus/docker,refs/heads/master,xenial/Dockerfile,,ubuntu:16.04,zoomulus,docker
yepengxj/df_st_origin,refs/heads/master,Godeps/_workspace/src/github.com/docker/docker/builder/parser/testfiles/weechat/Dockerfile,,ubuntu:14.04,yepengxj,df_st_origin
masatoshiitoh/dockerfiles,refs/heads/master,erlangenv/Dockerfile,,ubuntu:14.04,masatoshiitoh,dockerfiles
uafrica/worker-base,refs/heads/master,Dockerfile,,ubuntu:16.04,uafrica,worker-base
stelb/graphite-setup,refs/heads/master,grafana/Dockerfile,,ubuntu:14.04,stelb,graphite-setup
Kaixhin/dockerfiles,refs/heads/master,brainstorm/Dockerfile,,ubuntu:14.04,Kaixhin,dockerfiles
ivaradi/client_theming,refs/heads/master,linux/AppImage/Dockerfile,,ubuntu:trusty,ivaradi,client_theming
MegaPirateNG/FlashTool,refs/heads/master,server-side/Dockerfile,,ubuntu:xenial,MegaPirateNG,FlashTool
nimiq/kpn-hackathon-queens,refs/heads/master,Dockerfile.bak,,ubuntu:14.04,nimiq,kpn-hackathon-queens
rhuss/gofabric8,refs/heads/master,vendor/k8s.io/kubernetes/examples/celery-rabbitmq/flower/Dockerfile,,ubuntu:trusty,rhuss,gofabric8
jeffknupp/docker,refs/heads/master,dev_environment/Dockerfile,,ubuntu:14.04,jeffknupp,docker
dbruns/dbruns-docker-php,refs/heads/master,Dockerfile,,ubuntu:trusty,dbruns,dbruns-docker-php
yepengxj/df,refs/heads/master,Godeps/_workspace/src/github.com/docker/docker/builder/parser/testfiles/nginx/Dockerfile,,ubuntu:14.04,yepengxj,df
linas/link-grammar,refs/heads/master,docker/docker-base/Dockerfile,,ubuntu:trusty-20190425,linas,link-grammar
vladikoff/fxa-profile-server,refs/heads/master,Dockerfile,,ubuntu:trusty,vladikoff,fxa-profile-server
KyleOndy/dotfiles,refs/heads/main,keyboard/Dockerfile,,ubuntu:focal,KyleOndy,dotfiles
plause/dockerfiles,refs/heads/master,daemon/nginx/Dockerfile,,ubuntu:trusty,plause,dockerfiles
gstarnberger/paasta,refs/heads/master,yelp_package/dockerfiles/itest/itest/Dockerfile,,ubuntu:trusty,gstarnberger,paasta
gbevan/vagrant-meanio,refs/heads/master,0.7/Dockerfile,,ubuntu:xenial,gbevan,vagrant-meanio
mysecureshell/ansible-mysecureshell,refs/heads/master,tests/Dockerfile.ubuntu,,ubuntu:16.04,mysecureshell,ansible-mysecureshell
ivanalejandro0/run-in-container,refs/heads/master,apps/libreoffice/Dockerfile,,ubuntu:trusty,ivanalejandro0,run-in-container
mevdschee/mysql-crud-api,refs/heads/main,docker/ubuntu18/Dockerfile,,ubuntu:18.04,mevdschee,mysql-crud-api
tuna/tunasync,refs/heads/master,.umlrootfs/Dockerfile,,debian:buster,tuna,tunasync
Waikato/moa,refs/heads/master,docker/devel-gui.Dockerfile,,ubuntu:18.04,Waikato,moa
MarcMeszaros/connectable,refs/heads/master,Dockerfile,,ubuntu:trusty,MarcMeszaros,connectable
twosigma/docker-old,refs/heads/master,builder/parser/testfiles/escapes/Dockerfile,,ubuntu:14.04,twosigma,docker-old
tonistiigi/buildkit_poc,refs/heads/master,frontend/dockerfile/parser/testfiles/mumble/Dockerfile,,ubuntu:14.04,tonistiigi,buildkit_poc
ericwhyne/docent-learner,refs/heads/master,Dockerfile,,ubuntu:14.04,ericwhyne,docent-learner
fspc/bikebike,refs/heads/master,16.04/Dockerfile,,ubuntu:16.04,fspc,bikebike
chenpota/ansible,refs/heads/master,docker_managed-node/Dockerfile,,ubuntu:16.04,chenpota,ansible
lwinkler/markus,refs/heads/master,Dockerfile,,ubuntu:14.04,lwinkler,markus
splattael/dockerfile,refs/heads/master,spec/fixtures/dockerfiles/continueIndent/Dockerfile,,ubuntu:14.04,splattael,dockerfile
maxthomax/UsingTLSLab,refs/heads/master,Dockerfile,,ubuntu:14.10,maxthomax,UsingTLSLab
mickem/nscp,refs/heads/master,build/docker/ubuntu-14.04/Dockerfile,,ubuntu:14.04,mickem,nscp
apinf/api-umbrella,refs/heads/master,Dockerfile-dev-build,,ubuntu:xenial,apinf,api-umbrella
kubernetes/community,refs/heads/master,icons/tools/Dockerfile,,ubuntu:18.04,kubernetes,community
lzhang10/maxent,refs/heads/master,docker/Dockerfile.debian11,,debian:11-slim,lzhang10,maxent
clarkhale/external-storage,refs/heads/master,iscsi/targetd/vendor/k8s.io/kubernetes/examples/phabricator/php-phabricator/Dockerfile,,ubuntu:14.04,clarkhale,external-storage
samrussell/nss,refs/heads/master,ryu/Dockerfile,,ubuntu:14.04,samrussell,nss
ForkedReposBak/mxnet,refs/heads/master,ci/docker/Dockerfile.build.ubuntu_cpu_julia,,ubuntu:16.04,ForkedReposBak,mxnet
audio-jz/audio-jz,refs/heads/master,Dockerfile,,ubuntu:14.04,audio-jz,audio-jz
thelazier/electrumx,refs/heads/master,contrib/Dockerfile,,ubuntu:18.04,thelazier,electrumx
onlyoffice-testing-robot/documentserver-docker-from-manual,refs/heads/master,Ubuntu14.04/Dockerfile,,ubuntu:14.04,onlyoffice-testing-robot,documentserver-docker-from-manual
coinpit/apache-wordpress-proxy-docker,refs/heads/master,Dockerfile,,ubuntu:trusty,coinpit,apache-wordpress-proxy-docker
pcbng/python2-base-docker,refs/heads/master,Dockerfile,,ubuntu:16.04,pcbng,python2-base-docker
ygravrand/pyconfr2015,refs/heads/master,apero_devops_032016/ex1/Dockerfile,,ubuntu:14.04,ygravrand,pyconfr2015
Cistern/sacq,refs/heads/master,.circleci/images/primary/Dockerfile,,ubuntu:16.04,Cistern,sacq
itsvismay/ElasticBodies,refs/heads/master,docker/Dockerfile,,ubuntu:16.04,itsvismay,ElasticBodies
AdmaticITServices/mongodb,refs/heads/master,Dockerfile,,ubuntu:trusty,AdmaticITServices,mongodb
ejona86/grpc,refs/heads/master,tools/dockerfile/test/python_stretch_3.8_x64/Dockerfile,,debian:stretch,ejona86,grpc
tombh/peas,refs/heads/master,Dockerfile,,ubuntu:14.10,tombh,peas
flythecircle/gotojourney,refs/heads/master,builder/dockerfile/parser/testfiles/escapes/Dockerfile,,ubuntu:14.04,flythecircle,gotojourney
caofangkun/docker-docker,refs/heads/master,builder/parser/testfiles/mail/Dockerfile,,ubuntu:14.04,caofangkun,docker-docker
sunfoxcz/ansible-dkim,refs/heads/master,tests/ubuntu/focal/Dockerfile,,ubuntu:focal,sunfoxcz,ansible-dkim
DigitalSlideArchive/large_image,refs/heads/master,Dockerfile,,ubuntu:20.04,DigitalSlideArchive,large_image
emonty/dox,refs/heads/master,dockerfiles/infra/trusty/Dockerfile,,ubuntu:trusty,emonty,dox
SophiaGitHub/hello,refs/heads/master,builder/parser/testfiles/mumble/Dockerfile,,ubuntu:14.04,SophiaGitHub,hello
wonderflow-bv/dockerfile,refs/heads/master,docker-tokumx/Dockerfile,,ubuntu:14.04,wonderflow-bv,dockerfile
fbenz/docker-pdflatex,refs/heads/master,Dockerfile,,ubuntu:18.04,fbenz,docker-pdflatex
ianmiell/OLD-shutitdist,refs/heads/master,xorg_libs/Dockerfile,,ubuntu:14.04,ianmiell,OLD-shutitdist
Komet/MediaElch,refs/heads/master,.ci/docker/Dockerfile.build-ubuntu-20.04,,ubuntu:focal,Komet,MediaElch
metno/kvalobs,refs/heads/master,docker/kvalobs/Dockerfile_xenial_builder,,ubuntu:xenial,metno,kvalobs
mlperf/training_results_v0.6,refs/heads/master,Fujitsu/benchmarks/resnet/implementations/mxnet/ci/docker/Dockerfile.build.test.arm_qemu,,ubuntu:16.04,mlperf,training_results_v0.6
fintanr/docbook,refs/heads/master,ch02/nginx/Dockerfile,,ubuntu:14.04,fintanr,docbook
DICE-UNC/irods-cloud-browser,refs/heads/master,irods-cloud-backend/builder/Dockerfile,,ubuntu:xenial,DICE-UNC,irods-cloud-browser
signalsciences/os-server-combos,refs/heads/master,sigsciserverimg/ubuntu_14.04-nodejs_0.12.9/Dockerfile,,ubuntu:14.04,signalsciences,os-server-combos
lancehudson/DockerTraining,refs/heads/master,IceCoder/Dockerfile,,ubuntu:14.04,lancehudson,DockerTraining
EricssonResearch/scott-eu,refs/heads/master,misc/emq/Dockerfile,,ubuntu:18.04,EricssonResearch,scott-eu
uProxy/uproxy,refs/heads/master,docker/quiver/Dockerfile,,ubuntu:xenial,uProxy,uproxy
ghcjs/jsaddle-dom,refs/heads/master,travis/xenial.Dockerfile,,ubuntu:xenial,ghcjs,jsaddle-dom
OLIMEX/DIY-LAPTOP,refs/heads/rel3,SOFTWARE/A64-TERES/Dockerfile,,ubuntu:xenial,OLIMEX,DIY-LAPTOP
LinkValue/docker-sir,refs/heads/master,Dockerfile,,ubuntu:14.04,LinkValue,docker-sir
Toilal/stealthbox,refs/heads/develop,.docker/lidarr/Dockerfile.jinja,,ubuntu:focal,Toilal,stealthbox
tushar-dadlani/garden-linux-release,refs/heads/master,src/github.com/docker/docker/builder/parser/testfiles/influxdb/Dockerfile,,ubuntu:14.04,tushar-dadlani,garden-linux-release
wenlock/myhome,refs/heads/main,Dockerfile,,ubuntu:bionic,wenlock,myhome
j-mracek/docker,refs/heads/master,builder/dockerfile/parser/testfiles/mail/Dockerfile,,ubuntu:14.04,j-mracek,docker
Urinx/WeixinBot,refs/heads/master,wxbot_project_py2.7/docker/Dockerfile,,ubuntu:16.04,Urinx,WeixinBot
AaronMT/firefox-ios,refs/heads/master,taskcluster/docker/screenshots/Dockerfile,,ubuntu:18.04,AaronMT,firefox-ios
buxx/intelligine,refs/heads/master,Dockerfile,,ubuntu:14.04,buxx,intelligine
jenorish/Docker,refs/heads/master,Ngnix/Dockerfile,,ubuntu:14.04,jenorish,Docker
leprechau/freeradius-server,refs/heads/v3.0.x,scripts/jenkins/ubuntu14/Dockerfile,,ubuntu:14.04,leprechau,freeradius-server
aveshagarwal/cluster-capacity,refs/heads/master,vendor/github.com/docker/docker/builder/dockerfile/parser/testfiles/influxdb/Dockerfile,,ubuntu:14.04,aveshagarwal,cluster-capacity
wjimenez5271/cowcheck,refs/heads/master,package/Dockerfile,,ubuntu:16.04,wjimenez5271,cowcheck
xenioplatform/go-xenio,refs/heads/master,containers/docker/develop-ubuntu/Dockerfile,,ubuntu:xenial,xenioplatform,go-xenio
cmehay/docker-1,refs/heads/master,builder/dockerfile/parser/testfiles/znc/Dockerfile,,ubuntu:14.04,cmehay,docker-1
joshjdevl/secure-kernel-vagrant,refs/heads/master,Dockerfile,,ubuntu:14.04,joshjdevl,secure-kernel-vagrant
grpc/grpc-ios,refs/heads/main,native_src/tools/dockerfile/test/python_debian11_default_x64/Dockerfile,,debian:11,grpc,grpc-ios
signisto/logentries-docker,refs/heads/master,Dockerfile,,ubuntu:16.04,signisto,logentries-docker
rancher/rancher,refs/heads/release/v2.6,tests/validation/images/container-utils/Dockerfile,,ubuntu:16.04,rancher,rancher
time4tea-net/hackday-auto-cycle-video-editor,refs/heads/master,Dockerfile,,ubuntu:14.04,time4tea-net,hackday-auto-cycle-video-editor
Andreasdahlberg/sillycat,refs/heads/master,docker/Dockerfile,,ubuntu:20.04,Andreasdahlberg,sillycat
gfiedler/docker-squid,refs/heads/master,Dockerfile,,ubuntu:20.04,gfiedler,docker-squid
imos/docker-sslh,refs/heads/master,Dockerfile,,ubuntu:14.04,imos,docker-sslh
yacloud-io/teleport,refs/heads/master,build.assets/charts/Dockerfile,,ubuntu:18.10,yacloud-io,teleport
pevma/sqard,refs/heads/master,Debian/Dockerfile.sqard-debian-10,,debian:10,pevma,sqard
schreibe72/rcmd,refs/heads/master,vendor/github.com/docker/docker/builder/dockerfile/parser/testfiles/mumble/Dockerfile,,ubuntu:14.04,schreibe72,rcmd
vincent-noel/SigNetSim,refs/heads/master,scripts/docker-py3/Dockerfile,,debian:stretch,vincent-noel,SigNetSim
matyo91/2048-vnc,refs/heads/master,Dockerfile,,ubuntu:14.04,matyo91,2048-vnc
neoXsys/hello-world,refs/heads/master,Dockerfile,,ubuntu:16.04,neoXsys,hello-world
kaliop/docker-images,refs/heads/master,php/7.0/Dockerfile,,debian:stretch,kaliop,docker-images
artefactual-labs/ansible-percona,refs/heads/master,travis/Dockerfile.ubuntu-bionic,,ubuntu:bionic,artefactual-labs,ansible-percona
QantumEntangled/opensips-docker,refs/heads/master,Dockerfile,,ubuntu:14.04,QantumEntangled,opensips-docker
Illumina/HapMix,refs/heads/master,Dockerfile,,ubuntu:14.04,Illumina,HapMix
asmundg/bhgcal,refs/heads/master,Dockerfile,,ubuntu:trusty,asmundg,bhgcal
Garjon/kindle-weather-display,refs/heads/master,kindle-image-generator/Dockerfile,,ubuntu:14.04,Garjon,kindle-weather-display
lixueclaire/website,refs/heads/master,Godeps/_workspace/src/github.com/docker/docker/builder/parser/testfiles/znc/Dockerfile,,ubuntu:14.04,lixueclaire,website
romeOz/docker-mongodb,refs/heads/master,2.6/Dockerfile,,ubuntu:trusty,romeOz,docker-mongodb
pulcy/ha-redis,refs/heads/master,vendor/github.com/docker/docker/builder/dockerfile/parser/testfiles/weechat/Dockerfile,,ubuntu:14.04,pulcy,ha-redis
azuwis/debian_docker.io,refs/heads/master,builder/parser/testfiles/continueIndent/Dockerfile,,ubuntu:14.04,azuwis,debian_docker.io
usb4java/libusb4java,refs/heads/master,dists/linux/Dockerfile.arm,,debian:stretch,usb4java,libusb4java
spartakode/my-docker-repos,refs/heads/master,php/phpsymfonymysql/Dockerfile,,ubuntu:14.04.2,spartakode,my-docker-repos
sillelien/cyborg,refs/heads/master,Dockerfile,,ubuntu:14.04,sillelien,cyborg
gilesp/docker,refs/heads/master,intellij/Dockerfile,,ubuntu:18.04,gilesp,docker
PeterFaiman/ruby-grpc-minimal,refs/heads/v1.8.x-minimal,tools/dockerfile/distribtest/csharp_ubuntu1404_x64/Dockerfile,,ubuntu:14.04,PeterFaiman,ruby-grpc-minimal
Brainfood-com/docker-image-recipes,refs/heads/master,mysql/Dockerfile,,debian:stretch-slim,Brainfood-com,docker-image-recipes
smartsheet-platform/odbc-docs,refs/heads/master,Dockerfile,,ubuntu:trusty,smartsheet-platform,odbc-docs
qiankunshe/godoc,refs/heads/master,vendor/github.com/kardianos/service/linux_test/upstart/Dockerfile,,ubuntu:14.04,qiankunshe,godoc
reactivity-io/reactivity,refs/heads/master,Dockerfile,,ubuntu:xenial,reactivity-io,reactivity
algarecu/trollslayer,refs/heads/master,docker/trollslayer/Dockerfile,,ubuntu:16.04,algarecu,trollslayer
brunoric/docker-hhvm,refs/heads/master,deb/Dockerfile,,ubuntu:trusty,brunoric,docker-hhvm
nexdatas/selector,refs/heads/develop,.ci/debian9_py3/Dockerfile,,debian:stretch,nexdatas,selector
manyoo/ghcjs-dom,refs/heads/master,travis/xenial.Dockerfile,,ubuntu:xenial,manyoo,ghcjs-dom
anurse/Cli,refs/heads/master,scripts/docker/ubuntu/Dockerfile,,ubuntu:14.04,anurse,Cli
mikelangelo-project/unik,refs/heads/master,containers/compilers/includeos/cpp/Dockerfile.common,,ubuntu:16.04,mikelangelo-project,unik
kwagdy/koding-1,refs/heads/master,go/src/vendor/github.com/koding/service/linux_test/upstart/Dockerfile,,ubuntu:14.04,kwagdy,koding-1
epiqc/ScaffCC,refs/heads/master,clang/tools/clang-fuzzer/Dockerfile,,ubuntu:16.04,epiqc,ScaffCC
michael-k/dockerfiles-jfrazelle,refs/heads/master,chrome/stable/Dockerfile,,debian:bullseye-slim,michael-k,dockerfiles-jfrazelle
magland/mountainsort,refs/heads/master,packages/mountainsortalg/Dockerfile,,ubuntu:16.04,magland,mountainsort
inex/IXP-Manager,refs/heads/master,tools/docker/containers/rs1/Dockerfile,,ubuntu:18.04,inex,IXP-Manager
Udyrfrykte/mail-in-docker,refs/heads/master,sasl/Dockerfile,,ubuntu:20.04,Udyrfrykte,mail-in-docker
flythecircle/gotojourney,refs/heads/master,builder/dockerfile/parser/testfiles/nginx/Dockerfile,,ubuntu:14.04,flythecircle,gotojourney
facebook/redex,refs/heads/main,container/Dockerfile,,ubuntu:xenial,facebook,redex
sokolowskik/Tutorials,refs/heads/master,ThinkPython/Dockerfile_python2,,ubuntu:14.04,sokolowskik,Tutorials
marshyski/plural,refs/heads/master,vendor/github.com/docker/docker/builder/dockerfile/parser/testfiles/nginx/Dockerfile,,ubuntu:14.04,marshyski,plural
telent/sledge,refs/heads/master,windows/Dockerfile,,debian:stretch,telent,sledge
hortonworks/kubernetes-yarn,refs/heads/master,cluster/addons/fluentd-elasticsearch/fluentd-es-image/Dockerfile,,ubuntu:14.04,hortonworks,kubernetes-yarn
Signiant/docker-awscli,refs/heads/master,Dockerfile,,ubuntu:14.04,Signiant,docker-awscli
bittorrent/bootstrap-dht,refs/heads/master,Dockerfile,,ubuntu:xenial,bittorrent,bootstrap-dht
dmitrykuzmenkov/docker-images,refs/heads/master,lindacoin/Dockerfile-1.0.1,,ubuntu:14.04,dmitrykuzmenkov,docker-images
google/orbit,refs/heads/main,third_party/conan/docker/Dockerfile.iwyu,,ubuntu:20.04,google,orbit
yyolk/rufus-siege-engine,refs/heads/master,Dockerfile,,ubuntu:14.04,yyolk,rufus-siege-engine
markahesketh/ansible-role-ufw,refs/heads/master,molecule/default/.molecule/Dockerfile_debian_9,,debian:9,markahesketh,ansible-role-ufw
openthread/ot-registrar,refs/heads/main,script/Dockerfile,,ubuntu:18.04,openthread,ot-registrar
topopotamus/docker-tippecanoe,refs/heads/master,Dockerfile,,ubuntu:14.04,topopotamus,docker-tippecanoe
ging/fi-ware-idm,refs/heads/master,extras/docker/Dockerfile,,ubuntu:14.04,ging,fi-ware-idm
wesyoung/pyzyre,refs/heads/master,Dockerfile,,ubuntu:trusty,wesyoung,pyzyre
hemslo/dockerfiles,refs/heads/master,crawler/Dockerfile,,ubuntu:14.04,hemslo,dockerfiles
2stacks/docker-ovpn,refs/heads/master,Dockerfile,,ubuntu:16.04,2stacks,docker-ovpn
DimensionDataResearch/daas-demo,refs/heads/master,deploy/docker/sql-tools/Dockerfile,,ubuntu:xenial,DimensionDataResearch,daas-demo
neilellis/weave_multicast_tutorial,refs/heads/master,Dockerfile,,ubuntu:14.04,neilellis,weave_multicast_tutorial
nexdatas/writer,refs/heads/develop,.ci/ubuntu16.04_py3/Dockerfile,,ubuntu:16.04,nexdatas,writer
maiome-development/rpi-kernel-build,refs/heads/master,Dockerfile,,ubuntu:trusty,maiome-development,rpi-kernel-build
SuperNEMO-DBD/cadfael-installer,refs/heads/master,docker/ubuntu/14.04/Dockerfile,,ubuntu:14.04,SuperNEMO-DBD,cadfael-installer
juju4/ansible-mhn,refs/heads/master,test/travis/Dockerfile.ubuntu-14.04,,ubuntu:14.04,juju4,ansible-mhn
edickie/ciftify,refs/heads/master,.circleci/images/18.04-Dockerfile,,ubuntu:bionic-20200713,edickie,ciftify
google/orbit,refs/heads/main,third_party/conan/docker/Dockerfile.ggp,,ubuntu:21.04,google,orbit
NazarethCollege/heweb2017-devops-presentation,refs/heads/master,docker/examples/webpack/Dockerfile,,ubuntu:16.04,NazarethCollege,heweb2017-devops-presentation
karthikmob/mobnlp,refs/heads/master,ci/docker-image/Dockerfile,,ubuntu:trusty,karthikmob,mobnlp
miqui/docker-machine-oneview,refs/heads/master,Godeps/_workspace/src/github.com/docker/docker/builder/dockerfile/parser/testfiles/weechat/Dockerfile,,ubuntu:14.04,miqui,docker-machine-oneview
